;Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
49199;201300032519;0;7;0;0.0;2.0;6.0;9.0;A01
49200;201300032519;0;2;0;0.0;2.0;1.0;1.0;B01
49201;201300032520;1;2;0;0.0;2.0;1.0;2.0;Z01
49202;201300032520;0;2;0;0.0;2.0;4.0;2.0;A01
49203;201300032521;0;7;0;0.0;1.0;2.0;1.0;A01
49204;201300032522;0;1;0;0.0;2.0;8.0;0.0;A01
49205;201300032522;0;7;0;0.0;2.0;0.0;1.0;B01
49206;201300032523;0;10;0;0.0;2.0;1.0;2.0;A01
49207;201300032523;0;7;0;0.0;2.0;4.0;1.0;B01
49208;201300032524;0;7;0;0.0;2.0;4.0;1.0;B01
49209;201300032524;0;7;0;0.0;2.0;1.0;2.0;A01
49210;201300032525;0;7;0;0.0;2.0;1.0;13.0;A01
49211;201300032525;0;7;0;0.0;2.0;0.0;1.0;B01
49212;201300032527;0;7;0;0.0;2.0;3.0;15.0;A01
49213;201300032527;0;30;0;0.0;2.0;1.0;1.0;B01
49214;201300032528;0;7;0;0.0;1.0;7.0;19.0;A01
49215;201300032529;0;7;0;0.0;1.0;3.0;1.0;A01
49216;201300032530;0;7;0;0.0;2.0;7.0;16.0;A01
49217;201300032530;0;1;0;0.0;2.0;1.0;1.0;B01
49218;201300032531;0;7;0;0.0;2.0;1.0;2.0;A01
49219;201300032531;0;7;0;0.0;2.0;4.0;2.0;B01
49220;201300032531;0;7;0;0.0;2.0;4.0;2.0;C01
49221;201300032532;0;7;0;0.0;2.0;3.0;1.0;B01
49222;201300032532;0;7;0;0.0;2.0;3.0;15.0;A01
49223;201300032533;0;7;0;0.0;1.0;1.0;1.0;A01
49224;201300032534;0;7;0;0.0;2.0;1.0;2.0;A01
49225;201300032534;0;7;0;0.0;0.0;4.0;2.0;C01
49226;201300032534;0;7;0;0.0;2.0;9.0;2.0;B01
49227;201300032535;0;7;0;13.0;0.0;8.0;13.0;A01
49228;201300032536;0;7;0;2.0;0.0;1.0;14.0;A01
49229;201300032537;0;7;0;0.0;2.0;1.0;1.0;A01
49230;201300032537;0;7;0;0.0;2.0;3.0;15.0;B01
49231;201300032538;0;7;0;16.0;0.0;7.0;14.0;A01
49232;201300032539;0;2;0;16.0;0.0;7.0;14.0;A01
49233;201300032541;0;7;0;0.0;1.0;2.0;1.0;A01
49234;201300032542;0;7;0;0.0;2.0;1.0;2.0;A01
49235;201300032542;0;2;0;0.0;2.0;4.0;1.0;B01
49236;201300032543;0;31;0;0.0;2.0;1.0;1.0;B01
49237;201300032543;0;7;0;0.0;2.0;3.0;16.0;A01
49238;201300032544;0;7;0;0.0;1.0;1.0;1.0;A01
49239;201300032545;0;7;0;0.0;1.0;1.0;2.0;A01
49240;201300032546;0;7;0;0.0;2.0;2.0;24.0;B01
49241;201300032546;0;7;0;1.0;0.0;1.0;1.0;A01
49242;201300032547;0;32;0;0.0;2.0;1.0;1.0;B01
49243;201300032547;0;7;0;0.0;2.0;3.0;15.0;A01
49244;201300032548;0;2;0;0.0;0.0;7.0;0.0;A01
49245;201300032549;0;30;0;0.0;1.0;1.0;1.0;A01
49246;201300032550;0;7;0;0.0;2.0;4.0;16.0;B01
49247;201300032550;0;7;0;0.0;2.0;1.0;2.0;A01
49248;201300032551;0;33;0;0.0;2.0;1.0;2.0;A01
49249;201300032551;0;7;0;0.0;2.0;4.0;1.0;B01
49250;201300032552;0;7;0;0.0;2.0;1.0;13.0;A01
49251;201300032552;0;7;0;0.0;2.0;1.0;1.0;B01
49252;201300032553;0;10;0;0.0;0.0;4.0;23.0;B01
49253;201300032553;0;10;0;0.0;2.0;1.0;2.0;A01
49254;201300032554;0;7;0;0.0;2.0;5.0;1.0;C01
49255;201300032554;0;1;0;0.0;2.0;1.0;2.0;B01
49256;201300032554;0;7;0;0.0;0.0;0.0;16.0;A01
49257;201300032555;0;1;0;0.0;2.0;4.0;1.0;B01
49258;201300032555;0;7;0;0.0;2.0;2.0;2.0;A01
49259;201300032556;0;10;0;0.0;0.0;3.0;23.0;B01
49260;201300032556;0;33;0;0.0;2.0;1.0;1.0;A01
49261;201300032557;0;7;0;0.0;2.0;3.0;1.0;B01
49262;201300032557;0;33;0;0.0;2.0;1.0;16.0;A01
49263;201300032558;0;1;0;0.0;2.0;4.0;1.0;B01
49264;201300032558;0;7;0;0.0;2.0;2.0;2.0;A01
49265;201300032559;0;2;0;0.0;2.0;1.0;2.0;A01
49266;201300032559;0;7;0;0.0;2.0;4.0;15.0;B01
49267;201300032560;0;7;0;0.0;2.0;1.0;23.0;C01
49268;201300032560;0;33;0;0.0;2.0;1.0;17.0;A01
49269;201300032560;0;7;0;0.0;2.0;3.0;1.0;B01
49270;201300032561;0;7;0;2.0;0.0;1.0;14.0;A01
49271;201300032562;0;33;0;0.0;2.0;1.0;1.0;B01
49272;201300032562;0;7;0;0.0;2.0;1.0;19.0;A01
49273;201300032564;0;7;0;0.0;2.0;7.0;15.0;A01
49274;201300032564;0;33;0;0.0;2.0;1.0;1.0;B01
49275;201300032565;0;7;0;0.0;2.0;2.0;17.0;A01
49276;201300032565;0;7;0;0.0;2.0;8.0;15.0;B01
49277;201300032566;0;7;0;0.0;1.0;2.0;1.0;A01
49278;201300032567;0;7;0;0.0;1.0;2.0;1.0;A01
49279;201300032568;0;34;0;0.0;2.0;2.0;17.0;A01
49280;201300032568;0;10;0;0.0;2.0;8.0;15.0;B01
49281;201300032569;0;7;0;0.0;0.0;0.0;14.0;A01
49282;201300032570;0;7;0;2.0;0.0;2.0;14.0;A01
49283;201300032571;1;7;0;0.0;0.0;0.0;0.0;Z01
49284;201300032571;0;2;0;0.0;2.0;8.0;1.0;B01
49285;201300032572;0;7;0;0.0;1.0;2.0;16.0;A01
49286;201300032573;0;1;0;0.0;2.0;1.0;0.0;B01
49287;201300032573;1;7;0;0.0;9.0;8.0;0.0;A01
49288;201300032574;0;7;0;0.0;2.0;1.0;1.0;A01
49289;201300032574;0;7;0;0.0;2.0;4.0;2.0;B01
49290;201300032575;0;7;0;13.0;0.0;1.0;1.0;A01
49291;201300032576;0;7;0;0.0;1.0;2.0;9.0;A01
49292;201300032577;0;7;0;0.0;1.0;1.0;1.0;A01
49293;201300032578;0;2;0;0.0;1.0;1.0;1.0;A01
49294;201300032579;0;7;0;0.0;1.0;7.0;1.0;A01
49295;201300032580;0;7;0;0.0;9.0;1.0;2.0;A01
49296;201300032580;0;1;0;0.0;2.0;1.0;19.0;B01
49297;201300032581;0;7;0;0.0;1.0;1.0;1.0;A01
49298;201300032582;0;7;0;0.0;2.0;3.0;2.0;B01
49299;201300032582;0;7;0;0.0;2.0;6.0;15.0;A01
49300;201300032583;0;7;0;0.0;2.0;4.0;2.0;B01
49301;201300032583;0;7;0;0.0;2.0;1.0;2.0;A01
49302;201300032584;0;7;0;0.0;2.0;1.0;2.0;A01
49303;201300032584;0;7;0;0.0;2.0;4.0;23.0;B01
49304;201300032585;0;7;0;0.0;2.0;1.0;1.0;A01
49305;201300032585;0;1;0;0.0;2.0;4.0;2.0;B01
49306;201300032586;0;7;0;0.0;1.0;3.0;1.0;A01
49307;201300032587;0;7;0;0.0;1.0;2.0;16.0;A01
49308;201300032588;0;32;0;0.0;1.0;2.0;1.0;A01
49309;201300032589;0;7;0;0.0;2.0;5.0;15.0;A01
49310;201300032589;0;2;0;0.0;2.0;1.0;1.0;B01
49311;201300032590;0;33;0;0.0;2.0;7.0;1.0;B01
49312;201300032590;0;7;0;0.0;9.0;3.0;10.0;A01
49313;201300032591;0;7;0;0.0;9.0;1.0;16.0;A01
49314;201300032591;0;1;0;0.0;2.0;7.0;1.0;B01
49315;201300032592;0;7;0;0.0;2.0;1.0;1.0;B01
49316;201300032592;0;2;0;0.0;2.0;1.0;13.0;A01
49317;201300032593;0;7;0;0.0;1.0;4.0;4.0;A01
49318;201300032594;0;7;0;0.0;2.0;3.0;0.0;B01
49319;201300032594;0;10;0;0.0;2.0;3.0;13.0;A01
49320;201300032595;0;7;0;1.0;2.0;7.0;1.0;A01
49321;201300032595;0;7;0;0.0;2.0;1.0;9.0;B01
49322;201300032597;0;7;0;0.0;0.0;0.0;1.0;A01
49323;201300032597;0;7;0;0.0;9.0;2.0;1.0;B01
49324;201300032598;0;7;0;0.0;1.0;7.0;1.0;A01
49325;201300032599;0;7;0;0.0;2.0;8.0;1.0;B01
49326;201300032599;0;7;0;0.0;2.0;8.0;13.0;A01
49327;201300032600;0;7;0;0.0;2.0;2.0;1.0;B01
49328;201300032600;0;7;0;0.0;2.0;3.0;16.0;A01
49329;201300032602;0;7;0;0.0;0.0;4.0;1.0;B01
49330;201300032602;0;7;0;9.0;2.0;1.0;2.0;A01
49331;201300032603;0;7;0;0.0;2.0;3.0;13.0;A01
49332;201300032603;0;15;0;0.0;2.0;3.0;21.0;B01
49333;201300032604;0;7;0;0.0;2.0;4.0;1.0;A01
49334;201300032604;0;7;0;0.0;2.0;9.0;2.0;B01
49335;201300032604;0;7;0;0.0;2.0;1.0;2.0;C01
49336;201300032605;0;7;0;0.0;2.0;8.0;19.0;A01
49337;201300032605;0;7;0;0.0;2.0;1.0;1.0;B01
49338;201300032606;0;7;0;0.0;2.0;2.0;1.0;A01
49339;201300032606;0;7;0;0.0;2.0;1.0;1.0;B01
49340;201300032608;0;7;0;0.0;2.0;3.0;1.0;B01
49341;201300032608;0;7;0;0.0;2.0;1.0;15.0;A01
49342;201300032609;0;7;0;0.0;2.0;1.0;2.0;A01
49343;201300032609;0;7;0;0.0;2.0;4.0;2.0;B01
49344;201300032610;0;7;0;0.0;2.0;1.0;2.0;A01
49345;201300032610;0;7;0;0.0;2.0;4.0;2.0;B01
49346;201300032611;0;7;0;0.0;2.0;8.0;1.0;B01
49347;201300032611;0;7;0;0.0;2.0;2.0;19.0;A01
49348;201300032612;0;7;0;0.0;9.0;2.0;16.0;B01
49349;201300032612;0;1;0;0.0;2.0;1.0;1.0;A01
49350;201300032613;0;7;0;0.0;1.0;1.0;16.0;A01
49351;201300032614;0;7;0;0.0;9.0;1.0;2.0;A01
49352;201300032614;0;1;0;0.0;0.0;4.0;2.0;B01
49353;201300032615;0;7;0;0.0;1.0;2.0;0.0;A01
49354;201300032616;0;1;0;0.0;2.0;1.0;1.0;B01
49355;201300032616;0;7;0;0.0;2.0;4.0;4.0;A01
49356;201300032617;0;7;0;0.0;2.0;0.0;22.0;A01
49357;201300032617;0;1;0;0.0;2.0;1.0;1.0;B01
49358;201300032618;0;7;0;0.0;1.0;3.0;1.0;A01
49359;201300032619;0;7;0;2.0;0.0;7.0;0.0;A01
49360;201300032620;0;7;0;0.0;2.0;3.0;15.0;B01
49361;201300032620;0;7;0;0.0;2.0;2.0;19.0;A01
49362;201300032621;0;7;0;0.0;2.0;1.0;1.0;A01
49363;201300032621;0;10;0;0.0;2.0;4.0;1.0;C01
49364;201300032621;0;7;0;0.0;2.0;4.0;2.0;B01
49365;201300032622;0;7;0;0.0;2.0;6.0;24.0;B01
49366;201300032622;0;7;0;1.0;0.0;2.0;1.0;A01
49367;201300032623;0;7;0;0.0;2.0;1.0;1.0;B01
49368;201300032623;0;7;0;0.0;2.0;1.0;21.0;A01
49369;201300032624;0;7;0;0.0;2.0;1.0;1.0;A01
49370;201300032624;0;1;0;0.0;2.0;5.0;1.0;B01
49371;201300032625;0;7;0;0.0;1.0;2.0;1.0;A01
49372;201300032626;0;7;0;0.0;2.0;1.0;19.0;A01
49373;201300032626;0;7;0;0.0;2.0;3.0;16.0;B01
49374;201300032627;0;7;0;0.0;2.0;1.0;1.0;A01
49375;201300032627;0;7;0;0.0;2.0;4.0;1.0;B01
49376;201300032630;0;7;0;0.0;1.0;8.0;15.0;A01
49377;201300032631;0;7;0;0.0;2.0;1.0;1.0;A01
49378;201300032631;0;7;0;0.0;2.0;4.0;15.0;B01
49379;201300032632;0;2;0;0.0;1.0;1.0;1.0;A01
49380;201300032633;0;7;0;0.0;2.0;4.0;2.0;C01
49381;201300032633;0;7;0;0.0;2.0;4.0;2.0;B01
49382;201300032633;0;7;0;0.0;2.0;1.0;2.0;A01
49383;201300032634;0;7;0;0.0;2.0;1.0;1.0;B01
49384;201300032634;0;7;0;0.0;2.0;1.0;13.0;A01
49385;201300032635;0;7;0;0.0;2.0;3.0;1.0;B01
49386;201300032635;0;7;0;0.0;2.0;8.0;15.0;A01
49387;201300032636;0;7;0;0.0;2.0;7.0;16.0;B01
49388;201300032636;0;32;0;0.0;2.0;8.0;2.0;A01
49389;201300032637;0;7;0;0.0;1.0;4.0;4.0;A01
49390;201300032638;0;7;0;0.0;2.0;7.0;19.0;A01
49391;201300032638;0;7;0;0.0;2.0;1.0;19.0;B01
49392;201300032639;0;7;0;0.0;2.0;1.0;19.0;A01
49393;201300032639;0;1;0;0.0;2.0;1.0;1.0;B01
49394;201300032640;0;7;0;0.0;2.0;6.0;15.0;B01
49395;201300032640;0;1;0;0.0;2.0;6.0;2.0;A01
49396;201300032641;0;3;0;0.0;2.0;7.0;19.0;A01
49397;201300032641;0;30;0;0.0;2.0;1.0;1.0;B01
49398;201300032642;0;31;0;0.0;2.0;1.0;1.0;B01
49399;201300032642;0;7;0;0.0;2.0;1.0;15.0;A01
49400;201300032643;0;7;0;0.0;2.0;1.0;1.0;B01
49401;201300032643;0;7;0;0.0;2.0;1.0;13.0;A01
49402;201300032643;0;7;0;0.0;2.0;3.0;2.0;C01
49403;201300032644;0;7;0;0.0;1.0;3.0;15.0;A01
49404;201300032645;0;7;0;0.0;2.0;8.0;1.0;B01
49405;201300032645;0;7;0;0.0;2.0;1.0;15.0;A01
49406;201300032646;0;7;0;0.0;2.0;2.0;1.0;B01
49407;201300032646;0;7;0;0.0;2.0;3.0;9.0;A01
49408;201300032647;2;7;0;0.0;2.0;2.0;2.0;A01
49409;201300032647;0;30;0;0.0;2.0;6.0;23.0;B01
49410;201300032648;0;33;0;0.0;2.0;8.0;1.0;B01
49411;201300032648;0;10;0;0.0;2.0;1.0;19.0;A01
49412;201300032650;0;7;0;0.0;2.0;4.0;1.0;B01
49413;201300032650;0;7;0;0.0;2.0;1.0;2.0;A01
49414;201300032651;0;7;0;0.0;2.0;3.0;15.0;A01
49415;201300032651;0;33;0;0.0;2.0;1.0;1.0;B01
49416;201300032652;0;7;0;0.0;2.0;2.0;1.0;A01
49417;201300032652;0;10;0;0.0;2.0;3.0;15.0;B01
49418;201300032653;0;7;0;9.0;2.0;9.0;19.0;A01
49419;201300032653;0;7;0;0.0;2.0;2.0;19.0;B01
49420;201300032654;0;7;0;0.0;1.0;3.0;15.0;A01
49421;201300032655;0;7;0;0.0;2.0;7.0;19.0;B01
49422;201300032655;0;7;0;0.0;2.0;3.0;19.0;A01
49423;201300032656;0;7;0;0.0;2.0;8.0;13.0;A01
49424;201300032657;0;30;0;0.0;2.0;1.0;16.0;A01
49425;201300032657;0;7;0;0.0;2.0;5.0;1.0;B01
49426;201300032658;0;32;0;0.0;2.0;1.0;1.0;B01
49427;201300032658;0;7;0;0.0;2.0;2.0;10.0;A01
49428;201300032659;0;7;0;0.0;2.0;1.0;1.0;A01
49429;201300032659;0;7;0;0.0;2.0;4.0;1.0;B01
49430;201300032660;0;7;0;0.0;2.0;5.0;15.0;A01
49431;201300032660;0;33;0;0.0;2.0;1.0;1.0;B01
49432;201300032661;0;30;0;0.0;2.0;1.0;2.0;A01
49433;201300032661;0;7;0;0.0;2.0;4.0;15.0;B01
49434;201300032662;0;7;0;0.0;2.0;1.0;23.0;B01
49435;201300032662;0;7;0;0.0;2.0;1.0;5.0;A01
49436;201300032663;0;7;0;0.0;2.0;2.0;1.0;A01
49437;201300032663;0;7;0;0.0;2.0;3.0;15.0;B01
49438;201300032665;0;30;0;0.0;2.0;1.0;2.0;A01
49439;201300032665;0;7;0;0.0;2.0;4.0;2.0;B01
49440;201300032666;0;1;0;0.0;2.0;1.0;19.0;A01
49441;201300032666;0;7;0;0.0;2.0;7.0;1.0;B01
49442;201300032667;0;7;0;0.0;2.0;1.0;13.0;A01
49443;201300032667;0;30;0;0.0;2.0;1.0;1.0;B01
49444;201300032668;0;7;0;0.0;2.0;2.0;1.0;B01
49445;201300032668;0;7;0;0.0;2.0;5.0;15.0;A01
49446;201300032669;0;7;0;0.0;2.0;7.0;1.0;A01
49447;201300032669;0;7;0;0.0;2.0;1.0;1.0;B01
49448;201300032670;0;7;0;0.0;2.0;1.0;1.0;B01
49449;201300032670;0;2;0;0.0;2.0;1.0;1.0;A01
49450;201300032671;0;10;0;6.0;0.0;1.0;1.0;A01
49451;201300032672;0;7;0;0.0;2.0;7.0;15.0;A01
49452;201300032672;0;2;0;0.0;2.0;1.0;1.0;B01
49453;201300032673;0;33;0;0.0;2.0;4.0;23.0;B01
49454;201300032673;0;7;0;0.0;2.0;1.0;1.0;A01
49455;201300032674;0;1;0;0.0;2.0;8.0;1.0;B01
49456;201300032674;0;7;0;0.0;2.0;2.0;1.0;A01
49457;201300032675;0;30;0;0.0;2.0;0.0;1.0;B01
49458;201300032675;0;7;0;0.0;2.0;1.0;1.0;A01
49459;201300032676;0;7;0;0.0;2.0;3.0;15.0;A01
49460;201300032676;0;1;0;0.0;2.0;2.0;1.0;B01
49461;201300032678;0;7;0;0.0;2.0;1.0;2.0;A01
49462;201300032678;0;7;0;0.0;2.0;4.0;2.0;B01
49463;201300032678;0;7;0;0.0;2.0;4.0;2.0;C01
49464;201300032679;0;33;0;1.0;0.0;0.0;1.0;A01
49465;201300032680;0;7;0;0.0;2.0;2.0;1.0;A01
49466;201300032680;0;7;0;0.0;2.0;3.0;9.0;B01
49467;201300032681;0;7;0;0.0;2.0;2.0;15.0;A01
49468;201300032681;0;30;0;0.0;2.0;1.0;1.0;B01
49469;201300032683;0;7;0;0.0;2.0;3.0;5.0;B01
49470;201300032683;0;33;0;0.0;2.0;1.0;5.0;A01
49471;201300032684;0;10;0;0.0;2.0;6.0;1.0;B01
49472;201300032684;0;7;0;0.0;2.0;8.0;5.0;A01
49473;201300032685;0;7;0;0.0;2.0;1.0;19.0;A01
49474;201300032685;0;7;0;0.0;2.0;2.0;1.0;B01
49475;201300032685;0;37;1;0.0;2.0;1.0;23.0;C01
49476;201300032686;0;10;0;0.0;2.0;8.0;15.0;B01
49477;201300032686;0;30;0;0.0;2.0;1.0;19.0;A01
49478;201300032687;0;7;0;0.0;2.0;3.0;15.0;A01
49479;201300032687;0;33;0;0.0;2.0;1.0;1.0;B01
49480;201300032688;0;7;0;0.0;2.0;1.0;9.0;A01
49481;201300032688;0;1;0;0.0;2.0;5.0;1.0;B01
49482;201300032689;0;7;0;0.0;2.0;4.0;2.0;B01
49483;201300032689;0;7;0;0.0;2.0;1.0;2.0;A01
49484;201300032691;0;7;0;0.0;1.0;1.0;1.0;A01
49485;201300032692;0;7;0;0.0;2.0;4.0;2.0;B01
49486;201300032692;0;10;0;0.0;2.0;1.0;2.0;A01
49487;201300032693;0;10;0;0.0;1.0;1.0;15.0;A01
49488;201300032694;0;7;0;0.0;2.0;3.0;19.0;B01
49489;201300032694;0;10;0;0.0;2.0;1.0;19.0;A01
49490;201300032696;0;7;0;0.0;2.0;8.0;19.0;B01
49491;201300032696;0;33;0;0.0;2.0;1.0;1.0;A01
49492;201300032697;0;7;0;0.0;2.0;1.0;2.0;A01
49493;201300032697;0;7;0;0.0;2.0;4.0;2.0;C01
49494;201300032697;0;7;0;0.0;2.0;4.0;2.0;B01
49495;201300032698;0;7;0;0.0;1.0;0.0;2.0;B01
49496;201300032698;0;7;0;0.0;2.0;1.0;2.0;A01
49497;201300032699;0;7;0;0.0;2.0;2.0;2.0;B01
49498;201300032699;0;7;0;0.0;2.0;3.0;2.0;C01
49499;201300032699;0;7;0;0.0;2.0;1.0;2.0;A01
49500;201300032700;0;7;0;0.0;2.0;3.0;6.0;A01
49501;201300032700;0;7;0;0.0;2.0;3.0;1.0;B01
49502;201300032701;0;7;0;0.0;2.0;6.0;15.0;B01
49503;201300032701;0;10;0;0.0;2.0;3.0;1.0;A01
49504;201300032704;0;1;0;0.0;2.0;7.0;1.0;B01
49505;201300032704;0;7;0;0.0;2.0;1.0;9.0;A01
49506;201300032705;0;7;0;0.0;2.0;1.0;1.0;B01
49507;201300032705;0;7;0;0.0;2.0;8.0;10.0;A01
49508;201300032706;0;1;0;0.0;2.0;8.0;11.0;A01
49509;201300032706;0;7;0;0.0;9.0;2.0;1.0;B01
49510;201300032707;0;7;0;0.0;2.0;4.0;2.0;B01
49511;201300032707;0;7;0;0.0;2.0;1.0;2.0;A01
49512;201300032708;0;7;0;0.0;2.0;3.0;19.0;A01
49513;201300032708;0;33;0;0.0;2.0;1.0;13.0;B01
49514;201300032709;0;7;0;8.0;0.0;0.0;1.0;B01
49515;201300032709;0;7;0;8.0;2.0;1.0;0.0;A01
49516;201300032710;0;7;0;0.0;2.0;1.0;15.0;A01
49517;201300032710;0;33;0;0.0;2.0;1.0;1.0;B01
49518;201300032711;0;7;0;0.0;2.0;1.0;15.0;B01
49519;201300032711;0;30;0;0.0;2.0;1.0;17.0;A01
49520;201300032712;0;10;0;0.0;1.0;1.0;1.0;A01
49521;201300032713;0;7;0;0.0;2.0;8.0;15.0;B01
49522;201300032713;0;7;0;0.0;2.0;1.0;1.0;A01
49523;201300032715;0;17;0;0.0;2.0;7.0;0.0;A01
49524;201300032715;0;1;0;0.0;2.0;0.0;1.0;B01
49525;201300032716;0;7;0;0.0;2.0;1.0;2.0;B01
49526;201300032716;0;7;0;0.0;0.0;4.0;2.0;C01
49527;201300032716;1;7;0;0.0;2.0;1.0;2.0;Z01
49528;201300032717;0;15;0;0.0;2.0;8.0;1.0;A01
49529;201300032717;0;10;0;0.0;2.0;6.0;1.0;B01
49530;201300032718;0;10;0;6.0;1.0;0.0;17.0;A01
49531;201300032718;0;7;0;0.0;2.0;3.0;15.0;B01
49532;201300032719;0;30;0;0.0;2.0;7.0;16.0;B01
49533;201300032719;0;7;0;0.0;2.0;1.0;15.0;A01
49534;201300032720;0;7;0;0.0;2.0;1.0;9.0;A01
49535;201300032720;0;1;0;0.0;2.0;3.0;1.0;B01
49536;201300032722;0;30;0;0.0;2.0;2.0;1.0;A01
49537;201300032722;0;2;0;0.0;2.0;8.0;1.0;B01
49538;201300032723;0;10;0;0.0;1.0;7.0;1.0;A01
49539;201300032724;0;7;0;0.0;2.0;1.0;11.0;A01
49540;201300032724;0;7;0;0.0;2.0;3.0;1.0;B01
49541;201300032725;0;7;0;0.0;2.0;2.0;2.0;A01
49542;201300032725;0;1;0;0.0;2.0;4.0;2.0;B01
49543;201300032726;0;7;0;0.0;2.0;2.0;1.0;A01
49544;201300032726;0;7;0;0.0;2.0;1.0;15.0;B01
49545;201300032727;0;2;0;0.0;2.0;7.0;17.0;A01
49546;201300032727;0;7;0;0.0;2.0;8.0;15.0;B01
49547;201300032728;0;7;0;0.0;2.0;1.0;9.0;A01
49548;201300032728;0;33;0;0.0;2.0;1.0;0.0;B01
49549;201300032729;0;7;0;0.0;1.0;3.0;15.0;A01
49550;201300032731;0;7;0;0.0;2.0;1.0;1.0;C01
49551;201300032731;0;17;0;0.0;0.0;0.0;15.0;A01
49552;201300032731;0;33;0;0.0;2.0;1.0;1.0;B01
49553;201300032732;0;7;0;0.0;1.0;1.0;15.0;A01
49554;201300032733;0;7;0;0.0;2.0;8.0;15.0;B01
49555;201300032733;0;33;0;0.0;2.0;1.0;1.0;A01
49556;201300032734;0;7;0;4.0;0.0;3.0;2.0;A01
49557;201300032735;1;7;0;;;;;A01
49558;201300032735;0;33;0;0.0;0.0;0.0;1.0;B01
49559;201300032736;0;7;0;0.0;2.0;3.0;9.0;A01
49560;201300032736;0;30;0;0.0;2.0;1.0;21.0;B01
49561;201300032737;0;7;0;0.0;2.0;8.0;13.0;A01
49562;201300032737;0;7;0;0.0;2.0;3.0;1.0;B01
49563;201300032738;0;37;20;0.0;2.0;2.0;21.0;A01
49564;201300032738;0;7;0;0.0;2.0;3.0;21.0;B01
49565;201300032739;0;7;0;0.0;2.0;6.0;15.0;A01
49566;201300032739;0;33;0;0.0;2.0;1.0;21.0;B01
49567;201300032741;0;7;0;0.0;2.0;1.0;1.0;A01
49568;201300032741;0;10;0;0.0;2.0;4.0;23.0;B01
49569;201300032742;0;7;0;0.0;1.0;2.0;0.0;A01
49570;201300032743;0;7;0;0.0;1.0;3.0;1.0;A01
49571;201300032744;0;7;0;0.0;1.0;4.0;4.0;A01
49572;201300032745;0;32;0;11.0;0.0;1.0;1.0;A01
49573;201300032746;0;30;0;0.0;2.0;7.0;1.0;B01
49574;201300032746;0;7;0;0.0;2.0;8.0;11.0;A01
49575;201300032747;0;7;0;0.0;2.0;7.0;16.0;B01
49576;201300032747;0;2;0;0.0;2.0;1.0;18.0;A01
49577;201300032748;0;7;0;0.0;2.0;3.0;16.0;B01
49578;201300032748;0;30;0;0.0;2.0;5.0;12.0;A01
49579;201300032749;0;7;0;14.0;0.0;3.0;21.0;C01
49580;201300032749;0;7;0;14.0;0.0;3.0;21.0;D01
49581;201300032749;0;7;0;0.0;9.0;1.0;21.0;B01
49582;201300032749;0;1;0;0.0;2.0;8.0;19.0;A01
49583;201300032750;0;7;0;0.0;2.0;3.0;1.0;B01
49584;201300032750;0;7;0;0.0;2.0;3.0;15.0;A01
49585;201300032751;0;7;0;0.0;2.0;7.0;15.0;A01
49586;201300032751;0;7;0;0.0;2.0;1.0;1.0;B01
49587;201300032752;0;7;0;0.0;1.0;2.0;1.0;A01
49588;201300032753;0;7;0;0.0;2.0;5.0;2.0;B01
49589;201300032753;0;33;0;0.0;2.0;1.0;2.0;A01
49590;201300032754;0;7;0;0.0;2.0;3.0;13.0;A01
49591;201300032754;0;7;0;0.0;2.0;2.0;21.0;B01
49592;201300032755;0;7;0;0.0;1.0;1.0;1.0;A01
49593;201300032756;0;7;0;0.0;2.0;1.0;13.0;A01
49594;201300032756;0;17;0;0.0;2.0;3.0;1.0;B01
49595;201300032757;0;30;0;0.0;2.0;1.0;1.0;A01
49596;201300032757;0;7;0;0.0;2.0;4.0;2.0;B01
49597;201300032758;0;7;0;0.0;2.0;5.0;19.0;A01
49598;201300032758;0;1;0;0.0;2.0;1.0;1.0;B01
49599;201300032759;0;7;0;0.0;2.0;2.0;19.0;A01
49600;201300032759;0;7;0;0.0;2.0;1.0;1.0;B01
49601;201300032760;0;33;0;0.0;1.0;1.0;21.0;A01
49602;201300032761;0;7;0;15.0;2.0;2.0;12.0;A01
49603;201300032761;0;7;0;0.0;2.0;3.0;1.0;B01
49604;201300032762;0;7;0;0.0;2.0;4.0;2.0;B01
49605;201300032762;0;7;0;0.0;2.0;1.0;2.0;A01
49606;201300032763;0;7;0;0.0;2.0;4.0;23.0;C01
49607;201300032763;0;7;0;0.0;2.0;4.0;23.0;B01
49608;201300032763;0;7;0;0.0;2.0;1.0;12.0;A01
49609;201300032764;0;7;0;0.0;2.0;2.0;10.0;A01
49610;201300032764;0;7;0;0.0;2.0;3.0;1.0;B01
49611;201300032765;0;7;0;0.0;1.0;1.0;1.0;A01
49612;201300032766;0;7;0;0.0;1.0;1.0;16.0;A01
49613;201300032767;0;7;0;0.0;2.0;7.0;16.0;A01
49614;201300032767;0;30;0;0.0;2.0;8.0;2.0;B01
49615;201300032768;0;7;0;0.0;2.0;3.0;9.0;A01
49616;201300032768;0;32;0;0.0;2.0;1.0;16.0;B01
49617;201300032769;0;7;0;0.0;2.0;7.0;1.0;A01
49618;201300032769;0;10;0;0.0;2.0;3.0;1.0;B01
49619;201300032770;0;7;0;0.0;2.0;1.0;1.0;B01
49620;201300032770;0;7;0;0.0;2.0;7.0;1.0;A01
49621;201300032773;0;32;0;0.0;2.0;8.0;15.0;A01
