;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
245;201700000270;3;46;;;2.0;2.0;8.0;0.0;0.0;1.0;1.0;0.0;53.0;1.0;0.0;1.0;99.0
246;201700000271;3;1001;;;2.0;2.0;19.0;891.0;0.0;1.0;1.0;38.0;68.0;1.0;0.0;1.0;99.0
247;201700000272;3;505;;;2.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
248;201700000273;3;44;;;2.0;2.0;2.0;100.0;0.0;3.0;0.0;300.0;10.0;1.0;0.0;1.0;99.0
249;201700000274;3;46;;;2.0;2.0;7.0;942.0;0.0;1.0;2.0;0.0;52.0;2.0;0.0;3.0;99.0
250;201700000275;3;137;;;2.0;2.0;19.0;525.0;0.0;2.0;0.0;0.0;70.0;1.0;0.0;1.0;99.0
251;201700000276;3;137;;;2.0;2.0;16.0;500.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
252;201700000277;3;1016;;;2.0;2.0;25.0;90.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
253;201700000279;3;62;;;2.0;2.0;5.0;885.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
254;201700000280;3;200;;;2.0;2.0;19.0;500.0;0.0;3.0;2.0;0.0;0.0;2.0;2.0;1.0;99.0
255;201700000281;3;75;;;2.0;2.0;12.0;800.0;0.0;1.0;0.0;0.0;54.0;2.0;0.0;3.0;99.0
256;201700000282;3;137;;;2.0;2.0;21.0;300.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
257;201700000283;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
258;201700000284;3;12;;;2.0;2.0;;;0.0;1.0;0.0;0.0;15.0;1.0;;;
259;201700000285;3;137;;;2.0;2.0;7.0;150.0;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;99.0
260;201700000286;3;55;;;2.0;1.0;20.0;800.0;0.0;1.0;0.0;0.0;20.0;1.0;;;
261;201700000287;3;137;;;2.0;2.0;13.0;650.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;99.0
262;201700000288;3;512;;E;2.0;2.0;;;0.0;1.0;1.0;40.0;40.0;1.0;0.0;1.0;99.0
263;201700000289;3;12;;;2.0;2.0;18.0;150.0;0.0;1.0;0.0;0.0;20.0;1.0;5.0;1.0;99.0
264;201700000290;3;85;;;2.0;2.0;0.0;0.0;0.0;1.0;;0.0;0.0;2.0;5.0;0.0;99.0
265;201700000291;2;31;;;2.0;1.0;76.0;600.0;0.0;1.0;1.0;0.0;109.0;1.0;0.0;3.0;99.0
266;201700000292;3;13;;;2.0;2.0;7.0;125.0;0.0;1.0;1.0;0.0;74.0;1.0;2.0;1.0;99.0
267;201700000293;3;547;;;2.0;2.0;5.0;20.0;0.0;1.0;3.0;0.0;58.0;1.0;0.0;1.0;99.0
268;201700000294;3;973;;;2.0;2.0;11.0;650.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;3.0;99.0
269;201700000295;4;;;;;;;;;;;;;;;;
270;201700000296;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;85.0;1.0;0.0;4.0;99.0
271;201700000297;3;653;;;2.0;2.0;9.0;686.0;0.0;1.0;0.0;6.0;720.0;1.0;;;
272;201700000298;3;62;;;;;;;;;;;;;;;
273;201700000299;3;62;;;2.0;2.0;12.0;800.0;0.0;1.0;3.0;0.0;58.0;1.0;0.0;1.0;99.0
274;201700000300;3;653;;;2.0;2.0;19.0;250.0;0.0;3.0;1.0;76.0;0.0;1.0;0.0;1.0;99.0
275;201700000301;3;57;;;2.0;2.0;23.0;150.0;0.0;2.0;3.0;0.0;69.0;1.0;0.0;1.0;99.0
276;201700000302;3;653;;;2.0;3.0;9.0;500.0;0.0;1.0;0.0;11.0;10.0;1.0;;;
277;201700000303;3;1330;;;2.0;3.0;21.0;500.0;0.0;1.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
278;201700000304;3;1330;;;4.0;3.0;;;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
279;201700000305;4;;;;2.0;2.0;;;0.0;1.0;2.0;0.0;60.0;1.0;0.0;1.0;99.0
280;201700000306;4;;;;1.0;1.0;;;0.0;3.0;1.0;0.0;56.0;1.0;0.0;3.0;99.0
281;201700000307;4;;;;2.0;2.0;;;0.0;1.0;0.0;6.0;10.0;1.0;;;
282;201700000309;4;21;;;2.0;2.0;;;0.0;1.0;1.0;0.0;75.0;1.0;6.0;1.0;99.0
283;201700000310;3;924;;;2.0;2.0;4.0;840.0;0.0;1.0;1.0;0.0;0.0;7.0;0.0;1.0;99.0
284;201700000311;3;929;;;2.0;2.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
285;201700000312;3;49;;;2.0;2.0;0.0;700.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
286;201700000313;4;;;;2.0;2.0;;;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
287;201700000314;3;923;;;2.0;2.0;;;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
288;201700000315;3;105;;;3.0;2.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
289;201700000316;3;1001;;;3.0;4.0;5.0;800.0;0.0;1.0;0.0;10.0;70.0;1.0;0.0;2.0;99.0
290;201700000318;3;929;;;2.0;2.0;1.0;500.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0
291;201700000319;3;1001;;;0.0;2.0;0.0;300.0;0.0;1.0;1.0;0.0;113.0;2.0;0.0;1.0;99.0
292;201700000320;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
293;201700000321;3;4;;E;2.0;2.0;0.0;100.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
294;201700000322;3;1001;;;3.0;2.0;2.0;950.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
295;201700000324;3;1001;;;2.0;3.0;7.0;135.0;0.0;1.0;1.0;0.0;0.0;7.0;0.0;3.0;99.0
296;201700000325;3;162;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
297;201700000327;3;1016;;;2.0;3.0;6.0;50.0;0.0;1.0;0.0;10.0;310.0;1.0;;;
298;201700000328;6;;;a;0.0;0.0;;;0.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;99.0
299;201700000329;3;1016;;;2.0;2.0;6.0;200.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
300;201700000330;3;118;;;2.0;2.0;;;0.0;1.0;2.0;0.0;30.0;2.0;0.0;1.0;99.0
301;201700000331;3;44;;;2.0;2.0;;;0.0;1.0;0.0;7.0;25.0;1.0;5.0;1.0;99.0
302;201700000332;3;1330;;G;1.0;1.0;29.0;850.0;3.0;1.0;0.0;3.0;510.0;1.0;3.0;1.0;99.0
303;201700000333;3;138;;;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;3.0;99.0
304;201700000334;3;44;;;2.0;2.0;23.0;150.0;0.0;1.0;0.0;6.0;10.0;1.0;5.0;1.0;99.0
305;201700000335;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
306;201700000336;3;1016;;;2.0;2.0;6.0;700.0;0.0;4.0;0.0;0.0;20.0;1.0;;;
307;201700000337;3;924;;;1.0;1.0;9.0;1091.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;99.0
308;201700000338;9;;;;0.0;5.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
309;201700000339;3;1330;;;1.0;4.0;26.0;0.0;0.0;1.0;1.0;0.0;72.0;2.0;0.0;3.0;99.0
310;201700000340;4;;;;1.0;1.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
311;201700000341;3;44;;;2.0;2.0;22.0;100.0;0.0;1.0;0.0;0.0;15.0;1.0;0.0;1.0;99.0
312;201700000343;3;91;;;2.0;2.0;;;0.0;1.0;1.0;35.0;0.0;2.0;0.0;3.0;99.0
313;201700000344;2;2;;;2.0;2.0;13.0;400.0;0.0;1.0;1.0;0.0;76.0;2.0;0.0;1.0;99.0
314;201700000345;2;330;;;2.0;2.0;15.0;700.0;0.0;1.0;2.0;0.0;71.0;2.0;0.0;3.0;99.0
315;201700000346;2;2;;;2.0;2.0;15.0;500.0;0.0;1.0;1.0;0.0;71.0;2.0;0.0;1.0;99.0
316;201700000347;2;330;;;2.0;2.0;3.0;500.0;0.0;1.0;1.0;0.0;65.0;2.0;0.0;1.0;99.0
317;201700000348;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
318;201700000349;2;2;;;2.0;2.0;13.0;75.0;0.0;1.0;0.0;7.0;210.0;1.0;5.0;1.0;99.0
319;201700000350;3;134;;;2.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;39.0;1.0;0.0;3.0;99.0
320;201700000351;3;330;;A;2.0;2.0;12.0;0.0;0.0;2.0;1.0;0.0;59.0;1.0;0.0;1.0;99.0
321;201700000352;3;9;;E;2.0;2.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
322;201700000353;2;2;;;2.0;2.0;12.0;200.0;0.0;1.0;1.0;0.0;71.0;2.0;0.0;1.0;99.0
323;201700000354;2;330;;;2.0;2.0;2.0;0.0;0.0;1.0;0.0;7.0;315.0;1.0;;;
324;201700000355;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;4.0;;;
325;201700000356;2;330;;;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;15.0;1.0;5.0;1.0;99.0
326;201700000357;3;126;;;2.0;2.0;4.0;750.0;0.0;1.0;0.0;6.0;10.0;1.0;;;
327;201700000359;3;6014;;;2.0;2.0;8.0;400.0;0.0;1.0;1.0;0.0;70.0;7.0;0.0;1.0;99.0
328;201700000360;3;6015;;;2.0;2.0;4.0;800.0;0.0;1.0;3.0;0.0;70.0;1.0;0.0;1.0;99.0
329;201700000361;3;6015;;;4.0;3.0;1.0;700.0;0.0;3.0;1.0;0.0;20.0;1.0;;;
330;201700000362;3;13;;;2.0;2.0;24.0;818.0;0.0;1.0;;0.0;90.0;1.0;0.0;1.0;99.0
331;201700000364;3;6015;;;2.0;2.0;3.0;32.0;0.0;1.0;1.0;0.0;69.0;1.0;0.0;1.0;99.0
332;201700000365;3;6014;;;2.0;2.0;1.0;990.0;0.0;1.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
333;201700000366;4;0;;;2.0;2.0;;;0.0;1.0;0.0;6.0;310.0;1.0;;;
334;201700000367;3;6014;;;2.0;2.0;1.0;;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
335;201700000368;3;982;;;2.0;2.0;66.0;870.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
336;201700000369;3;10;;;2.0;2.0;4.0;478.0;0.0;1.0;0.0;7.0;410.0;1.0;;;
337;201700000370;3;6015;;;2.0;2.0;83.0;190.0;0.0;1.0;1.0;0.0;90.0;1.0;0.0;1.0;99.0
338;201700000371;3;39;;A;2.0;2.0;18.0;950.0;0.0;1.0;0.0;6.0;10.0;1.0;;;
339;201700000372;4;0;;;0.0;2.0;;;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;99.0
340;201700000373;3;81;;;2.0;2.0;3.0;600.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;3.0;99.0
341;201700000374;3;915;;;2.0;2.0;;;0.0;2.0;0.0;0.0;12.0;1.0;;;
342;201700000375;3;1;;;2.0;2.0;34.0;350.0;0.0;1.0;4.0;0.0;60.0;2.0;0.0;4.0;99.0
343;201700000376;3;929;;;2.0;2.0;50.0;;0.0;4.0;0.0;8.0;20.0;3.0;;;
344;201700000378;3;129;;;2.0;2.0;5.0;880.0;0.0;1.0;;0.0;0.0;1.0;5.0;1.0;99.0
345;201700000379;3;919;;;2.0;2.0;19.0;200.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
346;201700000380;3;1;;;2.0;2.0;45.0;100.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
347;201700000381;3;915;;;2.0;2.0;25.0;600.0;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
348;201700000382;3;915;;;2.0;2.0;86.0;600.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
349;201700000383;3;129;;;2.0;2.0;5.0;60.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
350;201700000384;3;915;;;2.0;2.0;39.0;0.0;0.0;1.0;1.0;0.0;77.0;2.0;0.0;1.0;99.0
351;201700000385;3;919;;;2.0;2.0;23.0;500.0;0.0;1.0;1.0;0.0;72.0;2.0;0.0;3.0;99.0
352;201700000386;4;0;;;2.0;2.0;;;0.0;1.0;0.0;8.0;10.0;1.0;;;
353;201700000387;3;6015;;;2.0;3.0;47.0;70.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4.0;99.0
354;201700000388;3;5;;;2.0;2.0;17.0;200.0;0.0;3.0;2.0;0.0;60.0;1.0;0.0;1.0;99.0
355;201700000389;3;5;;;2.0;2.0;0.0;0.0;0.0;1.0;;0.0;0.0;2.0;0.0;1.0;3.0
356;201700000390;9;0;;;2.0;2.0;;;3.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
357;201700000391;4;;;;;;;;;;;;;;;;
358;201700000392;3;131;;;2.0;2.0;29.0;311.0;0.0;4.0;3.0;10.0;15.0;1.0;5.0;0.0;0.0
359;201700000393;3;490;;;2.0;2.0;3.0;800.0;0.0;1.0;0.0;0.0;15.0;1.0;;;
360;201700000395;3;131;;;2.0;2.0;31.0;0.0;0.0;1.0;2.0;0.0;60.0;1.0;0.0;3.0;99.0
361;201700000396;3;982;;;2.0;2.0;42.0;;0.0;1.0;0.0;7.0;510.0;1.0;;;
362;201700000397;3;913;;;2.0;2.0;13.0;0.0;0.0;1.0;1.0;56.0;0.0;1.0;0.0;3.0;99.0
363;201700000398;3;64;;;2.0;2.0;8.0;0.0;0.0;2.0;4.0;0.0;100.0;1.0;0.0;1.0;99.0
364;201700000399;3;104;;;2.0;2.0;26.0;;0.0;1.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
365;201700000400;3;263;;;2.0;2.0;24.0;500.0;0.0;1.0;0.0;0.0;65.0;1.0;0.0;3.0;99.0
366;201700000401;3;67;;;2.0;2.0;25.0;300.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
367;201700000402;3;22;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
368;201700000403;3;22;;;2.0;2.0;;;0.0;1.0;3.0;;;2.0;0.0;1.0;0.0
369;201700000404;3;141;;;2.0;2.0;18.0;400.0;0.0;1.0;0.0;0.0;20.0;1.0;;;
370;201700000405;2;154;;N;3.0;4.0;28.0;683.0;0.0;1.0;3.0;22.0;105.0;3.0;0.0;2.0;99.0
371;201700000406;3;830;;B;2.0;1.0;17.0;15.0;0.0;1.0;;0.0;0.0;1.0;5.0;1.0;99.0
372;201700000407;2;154;;N;2.0;2.0;22.0;917.0;3.0;1.0;1.0;22.0;116.0;2.0;0.0;1.0;99.0
373;201700000408;3;31;;D;2.0;2.0;4.0;165.0;0.0;1.0;1.0;0.0;68.0;1.0;0.0;3.0;99.0
374;201700000409;9;122;;;2.0;2.0;7.0;405.0;0.0;1.0;0.0;4.0;810.0;1.0;;;
375;201700000411;2;154;;;3.0;4.0;;;0.0;1.0;1.0;9.0;0.0;1.0;0.0;3.0;99.0
376;201700000412;3;140;;;2.0;2.0;13.0;20.0;0.0;1.0;;0.0;60.0;2.0;0.0;1.0;99.0
377;201700000413;3;830;;;2.0;2.0;5.0;320.0;0.0;1.0;1.0;0.0;62.0;1.0;0.0;1.0;99.0
378;201700000414;3;613;;;3.0;2.0;35.0;370.0;0.0;1.0;0.0;7.0;815.0;3.0;;;
379;201700000416;9;;;;;;;;;;;;;;;;
380;201700000418;3;830;;;2.0;2.0;6.0;300.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
381;201700000419;2;13;;;2.0;4.0;2.0;50.0;0.0;1.0;;0.0;0.0;2.0;0.0;1.0;99.0
382;201700000420;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
383;201700000421;3;71;;;2.0;2.0;4.0;775.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
384;201700000422;3;57;;;2.0;2.0;11.0;300.0;0.0;1.0;0.0;5.0;10.0;1.0;;;
385;201700000423;4;1;;;2.0;2.0;;;3.0;1.0;3.0;0.0;50.0;6.0;0.0;1.0;99.0
386;201700000424;3;63;;;2.0;2.0;0.0;880.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
387;201700000425;2;154;;;3.0;3.0;28.0;895.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
388;201700000428;3;2;;;2.0;2.0;1.0;0.0;0.0;1.0;0.0;6.0;410.0;1.0;;;
389;201700000429;3;135;;;2.0;2.0;11.0;300.0;0.0;1.0;2.0;0.0;68.0;1.0;0.0;3.0;99.0
390;201700000430;3;313;;;2.0;2.0;24.0;0.0;0.0;1.0;1.0;0.0;70.0;9.0;0.0;3.0;3.0
391;201700000431;3;316;;;2.0;2.0;27.0;1050.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
392;201700000432;3;11;;;2.0;2.0;12.0;692.0;0.0;4.0;;0.0;60.0;1.0;0.0;1.0;99.0
393;201700000433;3;11;;;2.0;2.0;12.0;692.0;0.0;1.0;;0.0;0.0;1.0;0.0;1.0;99.0
394;201700000434;3;1;;D;2.0;2.0;22.0;362.0;0.0;1.0;1.0;0.0;55.0;2.0;0.0;1.0;99.0
395;201700000435;3;1;;;2.0;2.0;17.0;735.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
396;201700000436;3;1;;;2.0;2.0;13.0;515.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
397;201700000437;3;313;;;2.0;2.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;99.0
398;201700000438;3;9;;;2.0;2.0;17.0;70.0;0.0;2.0;0.0;3.0;910.0;0.0;;;
399;201700000439;3;7;;;2.0;2.0;13.0;200.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
400;201700000440;3;313;;;2.0;2.0;2.0;460.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
401;201700000441;3;155;;;2.0;2.0;33.0;420.0;0.0;4.0;2.0;0.0;75.0;2.0;0.0;0.0;99.0
402;201700000442;2;154;;;1.0;1.0;0.0;0.0;0.0;2.0;;0.0;0.0;1.0;0.0;1.0;99.0
403;201700000443;3;6015;;D;2.0;2.0;25.0;200.0;0.0;1.0;0.0;9.0;115.0;1.0;;;
404;201700000444;3;82;;;2.0;2.0;3.0;900.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
405;201700000445;3;6155;;;3.0;1.0;0.0;290.0;0.0;1.0;3.0;50.0;35.0;1.0;0.0;3.0;99.0
406;201700000446;3;112;;;2.0;2.0;19.0;800.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
407;201700000447;3;6015;;;2.0;2.0;28.0;570.0;0.0;1.0;1.0;0.0;83.0;1.0;0.0;1.0;99.0
408;201700000448;4;0;;;2.0;2.0;0.0;0.0;0.0;1.0;;0.0;0.0;2.0;5.0;1.0;99.0
409;201700000449;1;13;;;1.0;5.0;90.0;635.0;0.0;1.0;1.0;0.0;0.0;2.0;7.0;3.0;99.0
410;201700000450;4;0;;;2.0;2.0;;;0.0;2.0;0.0;0.0;49.0;1.0;0.0;1.0;99.0
411;201700000451;1;154;;A;3.0;3.0;1.0;615.0;0.0;1.0;0.0;0.0;17.0;1.0;;;
412;201700000452;3;316;;;2.0;3.0;19.0;345.0;0.0;2.0;3.0;0.0;105.0;1.0;0.0;1.0;99.0
413;201700000453;3;6015;;D;2.0;2.0;11.0;500.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
414;201700000454;3;65;;;2.0;2.0;13.0;630.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
415;201700000456;3;57;;;2.0;2.0;20.0;0.0;0.0;1.0;0.0;0.0;55.0;1.0;0.0;3.0;99.0
416;201700000457;9;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
417;201700000458;3;6015;;;2.0;2.0;22.0;320.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
418;201700000459;3;75;;D;2.0;2.0;4.0;310.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
419;201700000460;3;316;;;2.0;3.0;20.0;0.0;0.0;4.0;3.0;33.0;150.0;1.0;0.0;1.0;99.0
420;201700000461;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
421;201700000463;3;0;;;2.0;2.0;;;0.0;1.0;0.0;6.0;10.0;1.0;;;
422;201700000464;9;;;;;;;;;;;;;;;;
423;201700000465;3;79;;;2.0;2.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
424;201700000466;3;313;;;1.0;1.0;57.0;765.0;0.0;1.0;0.0;0.0;15.0;1.0;;;
425;201700000467;3;20;;;2.0;2.0;16.0;500.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
426;201700000468;3;6015;;;2.0;2.0;41.0;160.0;0.0;1.0;0.0;0.0;20.0;1.0;;;
427;201700000469;3;321;;;2.0;1.0;0.0;650.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
428;201700000470;3;79;;;2.0;2.0;2.0;1520.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;3.0;99.0
429;201700000471;4;837;;;0.0;2.0;;;0.0;1.0;2.0;0.0;10.0;1.0;5.0;1.0;99.0
430;201700000472;3;77;;;1.0;1.0;4.0;490.0;0.0;1.0;0.0;0.0;16.0;1.0;0.0;1.0;99.0
431;201700000473;3;36;;;2.0;2.0;25.0;730.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
432;201700000474;4;44;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
433;201700000475;3;34;;;2.0;2.0;12.0;337.0;0.0;1.0;0.0;0.0;10.0;1.0;5.0;1.0;99.0
434;201700000476;3;34;;;2.0;2.0;14.0;911.0;0.0;2.0;1.0;0.0;79.0;2.0;0.0;3.0;99.0
435;201700000477;3;92;;;2.0;4.0;28.0;335.0;0.0;1.0;0.0;0.0;25.0;1.0;5.0;1.0;99.0
436;201700000478;2;136;;;1.0;2.0;27.0;790.0;0.0;3.0;2.0;;;1.0;0.0;1.0;99.0
437;201700000479;3;27;;;2.0;2.0;35.0;590.0;0.0;1.0;1.0;;;1.0;5.0;1.0;99.0
438;201700000481;3;29;;;2.0;2.0;23.0;950.0;0.0;1.0;0.0;;;1.0;5.0;1.0;99.0
439;201700000482;4;86;;;1.0;2.0;;;0.0;1.0;2.0;0.0;15.0;1.0;5.0;1.0;99.0
440;201700000483;3;86;;;1.0;2.0;0.0;477.0;0.0;1.0;0.0;0.0;10.0;1.0;;;99.0
441;201700000484;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
442;201700000485;3;112;;;2.0;2.0;24.0;500.0;0.0;2.0;2.0;0.0;50.0;1.0;0.0;1.0;99.0
443;201700000486;3;29;;;2.0;2.0;21.0;500.0;1.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
444;201700000487;3;288;;;2.0;2.0;4.0;200.0;0.0;1.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
445;201700000488;3;334;;D;2.0;2.0;0.0;830.0;0.0;1.0;1.0;0.0;50.0;1.0;5.0;1.0;99.0
446;201700000489;2;24;;;3.0;4.0;4.0;155.0;2.0;1.0;2.0;5.0;146.0;1.0;0.0;1.0;99.0
447;201700000490;3;34;;;2.0;2.0;3.0;800.0;0.0;1.0;0.0;9.0;15.0;1.0;5.0;1.0;99.0
448;201700000491;3;288;;;2.0;2.0;9.0;200.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
449;201700000492;2;24;;;3.0;4.0;4.0;562.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;99.0
450;201700000493;3;334;;D;2.0;2.0;0.0;243.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;3.0
451;201700000494;3;794;;;2.0;2.0;35.0;700.0;0.0;1.0;3.0;0.0;63.0;2.0;0.0;4.0;99.0
452;201700000495;3;794;;;2.0;2.0;33.0;700.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;3.0;99.0
453;201700000496;3;20;;D;2.0;2.0;44.0;0.0;0.0;1.0;0.0;0.0;60.0;2.0;0.0;1.0;99.0
454;201700000498;3;775;;;2.0;2.0;0.0;90.0;2.0;1.0;0.0;6.0;10.0;1.0;5.0;;99.0
455;201700000500;3;873;;;2.0;2.0;1.0;540.0;0.0;3.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
456;201700000503;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
457;201700000504;4;5;;C;2.0;2.0;;;0.0;1.0;2.0;0.0;55.0;1.0;0.0;3.0;99.0
458;201700000505;3;577;;;2.0;2.0;35.0;375.0;0.0;1.0;3.0;0.0;10.0;1.0;0.0;1.0;99.0
459;201700000506;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;99.0
460;201700000507;3;131;;D;2.0;2.0;1.0;650.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
461;201700000509;3;577;;;2.0;2.0;36.0;78.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
462;201700000510;3;84;;;2.0;2.0;0.0;837.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
463;201700000511;3;44;;;2.0;2.0;21.0;200.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;99.0
464;201700000512;3;38;;;2.0;2.0;31.0;767.0;0.0;1.0;0.0;;;1.0;0.0;1.0;99.0
465;201700000513;3;21;;;2.0;2.0;39.0;30.0;0.0;1.0;1.0;;;2.0;0.0;1.0;99.0
466;201700000514;3;84;;;2.0;2.0;3.0;800.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
467;201700000515;4;62;;;2.0;2.0;47.0;415.0;0.0;1.0;1.0;5.0;25.0;1.0;5.0;1.0;99.0
468;201700000516;3;168;;;2.0;2.0;2.0;140.0;0.0;1.0;1.0;0.0;;1.0;0.0;1.0;99.0
469;201700000517;3;503;;;2.0;2.0;1.0;476.0;1.0;1.0;1.0;6.0;410.0;1.0;0.0;1.0;99.0
470;201700000518;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;74.0;1.0;0.0;1.0;99.0
471;201700000519;4;;;;2.0;2.0;;;0.0;1.0;1.0;;;2.0;0.0;1.0;99.0
472;201700000520;3;168;;A;2.0;2.0;2.0;135.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;99.0
473;201700000521;3;266;;;2.0;2.0;7.0;350.0;0.0;1.0;1.0;0.0;58.0;2.0;0.0;1.0;99.0
